StartDate,EndDate,Consent_Q1,Consent_Q2,Donation1_SELF,Donation1_HELP,Donation1_JUSTICE,Donation1_EDUCATION,Donation1_ANIMALS,Donation1_NATURE,Donation1_ART,Donation1_SCIENCE,Donation2_SELF,Donation2_HELP,Donation2_JUSTICE,Donation2_EDUCATION,Donation2_ANIMALS,Donation2_NATURE,Donation2_ART,Donation2_SCIENCE,Taste_Possibility,GoodTaste_Def,BadTaste_Def,NoTaste_Justification,GoodTaste_Example,BadTaste_Example,Domains_Distinction1_Beer,Domains_Distinction1_Car,Domains_Distinction1_Clothing,Domains_Distinction1_ComicBooks,Domains_Distinction1_Food,Domains_Distinction1_GraphicDesign,Domains_Distinction1_InteriorDesign,Domains_Distinction1_Jewelry,Domains_Distinction1_Literature,Domains_Distinction1_Marijuana,Domains_Distinction1_Movies,Domains_Distinction1_Music,Domains_Distinction1_Paintings,Domains_Distinction1_Sculpture,Domains_Distinction1_Sports,Domains_Distinction1_TVshows,Domains_Distinction1_Videogames,Domains_Distinction1_Wine,Domains_Distinction1_Wrestling,Domains_Distinction2_Beer,Domains_Distinction2_Car,Domains_Distinction2_Clothing,Domains_Distinction2_Comicbooks,Domains_Distinction2_Food,Domains_Distinction2_GraphicDesign,Domains_Distinction2_InteriorDesign,Domains_Distinction2_Jewelry,Domains_Distinction2_Literature,Domains_Distinction2_Marijuana,Domains_Distinction2_Movies,Domains_Distinction2_Music,Domains_Distinction2_Paintings,Domains_Distinction2_Sculpture,Domains_Distinction2_Sports,Domains_Distinction2_TVshows,Domains_Distinction2_Videogames,Domains_Distinction2_Wine,Domains_Distinction2_Wrestling,Importance_Beer,Importance_Car,Importance_Clothing,Importance_Comicbooks,Importance_Food,Importance_GraphicDesign,Importance_InteriorDesign,Importance_Jewelry,Importance_Literature,Importance_Marijuana,Importance_Movies,Importance_Music,Importance_Paintings,Importance_Sculpture,Importance_Sports,Importance_TVshows,Importance_Videogames,Importance_Wine,Importance_Wrestling,CHECK1,Improvement,Improve_Possible,Improve_Impossible,Preferences_Beethoven,Preferences_MileyCirus,Preferences_CitizenKane,Preferences_Marvel,Preferences_Cognac,Preferences_JackDaniel,Preferences_Busts,Preferences_Eiffel,CHECK2,Knowledge_Beer,Knowledge_Car,Knowledge_Clothing,Knowledge_Comicbooks,Knowledge_Food,Knowledge_GraphicDesign,Knowledge_InteriorDesign,Knowledge_Jewelry,Knowledge_Literature,Knowledge_Marijuana,Knowledge_Movies,Knowledge_Music,Knowledge_Paintings,Knowledge_Sculpture,Knowledge_Sports,Knowledge_TVshows,Knowledge_Videogames,Knowledge_Wine,Knowledge_Wrestling,IRL_Q1,IRL_Q2_HELP,IRL_Q2_JUSTICE,IRL_Q2_SCIENCE,IRL_Q2_ART,IRL_Q2_NATURE,IRL_Q2_EDUCATION,IRL_Q2_ANIMALS,BM_General_1,BM_General_2,BM_General_3,BM_General_4,BM_General_5,BM_General_6,BM_General_7,BM_General_8,BM_General_9,BM_General_10,CHECK3,CHECK4,DPES_1,DPES_2,DPES_3,DPES_4,DPES_5,DPES_6,DPES_7,DPES_8,DPES_9,DPES_10,DPES_11,DPES_12,DPES_13,DPES_14,DPES_15,DPES_16,DPES_17,DPES_18,DPES_19,DPES_20,DPES_21,DPES_22,DPES_23,DPES_24,DPES_25,DPES_26,DPES_27,DPES_28,DPES_29,DPES_30,DPES_31,DPES_32,DPES_33,DPES_34,DPES_35,DPES_36,DPES_37,DPES_38,Gratitude_1,Gratitude_2,Gratitude_3,Gratitude_4,Gratitude_5,Gratitude_6,Age,Gender,Gender_3_TEXT,NativeLanguage,Country1,Country2,Student,Profession,EducationLevel,EducationLevel_Coded,EducationLevel_3_TEXT,EducationLevel_4_TEXT,EducationLevel_5_TEXT,EducationLevel_6_TEXT,ParentEducation,ParentEducation_Coded,ParentEducation_3_TEXT,ParentEducation_4_TEXT,ParentEducation_5_TEXT,ParentEducation_6_TEXT,Political,Art_1,Art_2,Art_3,Art_4,Art_5,Code
2021-02-01 15:54:46,2021-02-01 16:28:00,YES,YES,,,,,,,,,0,0,0,0,0,0,0,100,YES,I think that a person who has good taste can easily influence a lot of people. I also think that they are very smart in knowing what their audience want. They follow modern trends and study the good and bad. ,A person has bad taste when they don't follow current trends. They are unable to think outside the box and refuse to see things from different points of view. They get stuck in one thing and end up getting left behind.,,I think that one of my close friends has great taste because she likes to experiment with different styles and colors. She follows a lot of celebrities' social media and she has a lot of nice things. She can even make boring things looks better.,"I think that my partner has poor taste because he doesn't expose himself enough to the real world. He is careless about the things he owns and waste money. He owns plain old shirts and pants, and doesn't change his style.",,,,,,,,,,,,,,,,,,,,2,-1,3,2,3,3,3,3,2,1,3,0,3,2,1,3,0,3,0,4,0,5,2,5,6,6,2,5,1,2,2,3,0,1,3,5,2,0,0,YES,I think that anybody can improve their taste by trying out different things even if they don't like them. They need to leave their comfort zone and be open minded about the world and other people. Being uncomfortable is good for you in the long run. ,,-2,-3,-1,-3,-1,-1,-2,-2,2,3,0,2,1,4,4,2,1,1,2,4,4,1,0,0,2,1,1,0,No,,,,,,,,2,2,3,2,2,1,1,4,3,4,1,5,1,1,3,2,2,3,3,4,2,3,3,3,3,1,5,1,4,2,2,3,3,2,7,3,5,2,3,2,5,3,3,3,2,4,1,4,4,3,5,3,6,2,3,6,31,A woman,,english,United States,United States,No,delivery,College or university degree. In which field?,4,,psychology,,,,,,,,,1,0,0,0,0,1,I have received my code.
2021-02-01 16:15:10,2021-02-01 16:28:05,YES,YES,,,,,,,,,80,3,2,2,4,2,2,5,YES,"In reality, I've learned good taste and bad taste are subjective. If nowadays I use that expression, would be most likely as a joke. I can't define good or bad taste for other people.","Nowadays is only a joke to people who likes things that I personally don't like or dislike. In the past I would mean it, but after time and experience, I have learned taste is a subjective aspect in the human nature.",,"Subjectively speaking, my friend Sergio has a good taste on food, and also videogames. He enjoys similar videogames I enjoy, and usually his recommendations result in an amazing experience on myself.","Subjectively speaking, my brother Daniel likes a lot of raeggaeton music, which I personally dislike. The substance of the lyrics and the rhythms are not my cup of tea.",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,,"Because to me, as I've mentioned previously, taste is subjective. They could change their taste, the things they like or enjoy, but I don't conceive the concept of good or bad taste.",0,0,0,0,0,0,0,0,2,3,2,3,4,4,3,1,2,2,3,4,5,3,2,3,5,6,2,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)","Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,4,2,2,3,4,2,4,4,4,1,5,2,2,5,4,3,3,2,3,3,3,3,2,3,3,4,3,3,2,3,3,3,5,5,4,5,5,5,4,4,2,4,4,4,4,3,4,3,3,4,4,4,5,4,3,26,A man,,Spanish,United States,Venezuela,No,Unemployed,High school,2,,,,,,,,,,,2,0,0,1,1,1,I have received my code.
2021-02-01 16:10:09,2021-02-01 16:31:28,YES,YES,,,,,,,,,0,0,0,0,0,0,0,100,YES,"I think when someone has good taste, It would be easy for them to notice a good performance, tiny details in writing, etc. They would appreciate and like multiple genres and wouldn't focus completely on a single one. ","When someone has a bad taste they are probably focused on a single genre and completely ignore everything else. Usually they would watch poorly scripted shows or movies, reality tv, etc. ",,"I think my father fits this description. He generally likes quality tv shows, movies and animation. He likes good music and is not afraid to expand and watch/listen to new genres.","That would be my mother. She likes the news, Hallmark movies, and dumb reality shows. Most often she avoids watching other work.",,,,,,,,,,,,,,,,,,,,0,0,3,-2,3,3,3,3,3,0,3,3,3,2,3,3,3,3,0,0,0,6,6,6,5,6,3,4,0,6,4,4,6,2,6,6,1,0,0,YES,"I think people can improve their taste with outside help. Their friends or family can help them in understanding what makes a show/movie good or bad. They can explain the qualities of good music/sound design, quality of writing. ",,2,0,0,2,2,0,0,0,2,1,0,3,5,6,4,2,1,4,0,6,4,3,2,1,6,6,2,0,Yes,,,Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),,,,,2,2,2,1,1,1,1,2,2,2,1,5,2,4,6,6,2,5,5,4,5,4,4,5,5,5,3,4,2,2,2,5,5,5,4,2,2,5,5,7,7,5,5,2,1,4,1,5,2,1,2,5,3,6,5,1,24,A man,,Macedonian,USA,Macedonia,No,Manufacturing ,Some college or university...       In which field?,3,Economics,,,,,,,,,,4,1,1,1,0,1,I have received my code.
2021-02-01 16:08:10,2021-02-01 16:31:54,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,If they have a diverse and deep understanding when comparing to the person. If it is about music I would rather trust somebody's opinion if they listen to 10 different genres of music rather than somebody who only listens to one.,If majority of people think what they think is good is bad then it usually means they have bad taste compared to everyone. ,,"Yes, they are open to new ideas and often experiment with different things and like those different things. ","Yes, they're usually close minded and not open to new ideas about topics and only seem to think they're the right one.",,,,,,,,,,,,,,,,,,,,-3,0,3,3,1,3,1,3,0,3,3,3,2,-2,0,3,3,-2,2,0,2,6,4,5,6,0,5,0,6,6,6,6,0,0,6,6,0,4,0,YES,Diversify and expand into different genres. If they only watch comedy movies they should also watch some scary movies to compare and contrast ,,-1,-3,0,2,2,2,2,1,2,0,3,6,4,5,6,4,5,4,5,4,6,6,1,3,4,6,0,5,No,,,,,,,,3,3,4,1,3,4,2,3,2,4,1,5,6,7,5,7,7,7,5,7,5,6,7,7,5,6,6,6,5,2,7,6,6,7,6,4,6,7,7,7,7,7,7,7,4,6,5,5,5,5,7,5,4,5,4,5,23,A man,,"Russian, Ukranian",United States ,Ukraine,Yes,,High school,2,,,,,College or university degree. In which field?,4,,computer science,,,5,1,0,0,1,1,I have received my code.
2021-02-01 16:24:17,2021-02-01 16:33:04,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,YES,"Usually, when someone has good taste I consider their likes/dislikes to be similar to mine, because I believe that I have good taste. ",I think that when someone has bad taste I mean that their likes have no value that I can perceive. Their likes may also cause harm or at least do no good/provide no benefit. ,,"I think my partner, Matt, has good taste. He enjoys things like music/art/decor that takes talent to create and brings happiness to himself and others. ","I think that my friend, Jimmy, has poor taste. His music tastes are poor, low quality songs that require no talent and I do not enjoy. ",,,,,,,,,,,,,,,,,,,,3,-2,3,-1,3,1,3,2,3,3,3,3,1,1,-1,2,2,3,-2,6,0,5,2,6,4,6,5,4,5,6,6,3,3,3,5,2,4,0,0,YES,"I think that people can educate themselves in the history, creation, culture and value of certain things, therefore giving them a better understanding and possibly improving their taste by improving their knowledge.",,0,-2,2,-1,1,1,-2,-2,2,6,0,4,0,5,3,3,3,2,5,4,5,1,1,0,5,2,4,0,No,,,,,,,,4,3,2,4,3,4,4,3,3,4,1,5,6,6,6,6,6,6,6,6,6,5,6,6,5,6,7,5,6,5,5,6,5,5,6,6,7,7,6,7,5,7,5,7,6,6,5,6,6,6,7,6,1,5,6,2,32,A woman,,English,USA,USA,No,Member Advocate,Some college or university...       In which field?,3,Speech Therapy,,,,,,,,,,1,1,1,1,2,2,I have received my code.
2021-02-01 16:11:13,2021-02-01 16:33:08,YES,YES,,,,,,,,,40,10,10,10,5,10,5,10,YES,"When I say that someone has good taste, I usually refer to them liking the same thing as me.  Because we both enjoy the same thing, theres a connection.",When I say someone has bad taste I usually am just referring to when we disagree on something or they dont value something the same amount as I do.,,"I think that my best friend has good taste in movies because we both enjoy the same kinds of movies. For example, we both love marvel movies so I'd say she has good taste.",A friend of mine who doesn't like this new tv show that just started to me would have bad taste.  They aren't enjoying it as much as I do so they have bad taste.,,,,,,,,,,,,,,,,,,,,-1,-2,2,2,3,-1,1,-2,1,-2,3,3,2,-2,1,3,3,-1,-2,2,1,4,5,5,3,2,1,3,1,6,6,4,3,5,5,5,1,1,0,YES,"People can improve their taste by expanding their knowledge on certain things. Say someone says they don't like Italian food but they've never tried it, then they can improve their taste.",,3,2,0,3,1,1,2,-2,2,2,1,4,2,6,1,1,1,3,3,6,6,4,0,4,6,6,1,0,No,,,,,,,,4,3,1,4,4,4,5,5,5,5,1,5,6,5,6,5,5,5,4,5,4,6,3,2,5,6,4,3,6,5,2,2,4,7,5,6,5,6,7,6,6,4,7,7,4,6,3,7,5,3,7,6,3,7,6,6,22,A woman,,"English, Spanish",United States,United States,Yes,,Some college or university...       In which field?,3,Women and Gender Studies,,,,High school,2,,,,,3,1,1,1,1,2,I have received my code.
2021-02-01 16:18:53,2021-02-01 16:35:13,YES,YES,,,,,,,,,50,5,5,5,10,5,15,5,YES,a stylish person with a coral lipstick,any american teen ,,it is a well educated person with good manners,"this person is noisy, ill mannered ,without limits in behaviour ",,,,,,,,,,,,,,,,,,,,-2,-3,2,-3,1,2,2,3,3,-3,2,1,3,2,0,-3,-3,1,-3,0,1,6,2,4,5,5,5,6,0,6,3,6,5,3,4,1,4,1,0,YES,the more we learn the more we develop our mind and taste ,,2,-1,0,0,3,0,1,1,2,2,3,5,1,3,2,3,6,6,0,5,6,6,6,1,3,1,5,1,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,Ones that promote science and knowledge (e.g. by funding research or promoting popular science events),"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)",,,,3,3,2,4,3,4,3,3,3,5,1,5,4,4,6,4,7,7,5,6,4,5,7,5,6,3,2,4,2,5,3,4,3,3,3,5,2,3,3,3,5,4,5,6,4,6,7,5,7,6,7,7,2,4,7,7,51,A woman,,russian ,america ,russia,No,teacher,College or university degree. In which field?,4,,phylology ,,,,,,,,,7,1,1,1,1,2,I have received my code.
2021-02-01 16:11:36,2021-02-01 16:36:05,YES,YES,,,,,,,,,100,0,0,0,0,0,0,0,YES,They are diverse in their interest/taste. They explain in full detail about their taste,"When they are vague about what they like, and their interests. They barely explain it usually.",,"My friend Imy because he is very diverse in what  he likes and boldly tells everyone about it, he isn't shy and very confident in his taste. This makes me believe that he has a good taste because he is very confident in his taste.","My other friend Naadir doesn't care enough to explain what his taste and usually answers in ""I don't know"" or ""maybe"" etc.",,,,,,,,,,,,,,,,,,,,2,1,1,-2,3,3,1,1,1,-3,3,3,2,-2,1,3,3,2,-1,5,4,4,3,5,4,5,3,2,0,6,6,3,3,3,6,6,5,0,0,YES,"By trying everything! They can attempt to make themselves more aware about the different options in the specific area (music, art, etc)",,0,-1,-2,2,-1,-1,0,-2,2,2,2,3,0,5,3,1,2,1,0,6,6,1,0,5,6,6,3,0,No,,,,,,,,2,2,2,2,1,1,1,4,3,3,1,5,6,4,3,3,3,2,3,4,3,3,5,4,7,4,7,3,3,3,4,4,5,4,7,6,7,3,5,4,4,3,5,3,3,5,6,4,4,5,4,3,3,4,4,3,23,A man,,Amharic,United States,Ethiopia,No,Computer Science,Some college or university...       In which field?,3,Computer Science,,,,,,,,,,3,0,0,0,0,0,I have received my code.
2021-02-01 16:12:56,2021-02-01 16:36:22,YES,YES,50,15,10,0,25,0,0,0,,,,,,,,,YES,The things they pick out are look good in terms of color and form,They pick out things that may not go together or just don’t look pleasing,,Jacquline Kennedy.  What she wore was always appropriate for the event or activity and in colors that matched her coloring.  She also didn’t follow fashions to the extreme but had her own sense of style in what she wore and in decorating living spaces.,I cannot remember the singer’s name but she is always wearing clothing that is way too tight and revealing to the wrong events.,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,3,2,3,0,0,1,1,1,1,0,2,1,1,-2,2,0,5,0,4,6,6,5,5,0,3,4,5,4,2,3,2,3,1,0,YES,If they were more educated in those areas,,-1,1,2,0,1,1,-1,-1,2,1,0,5,3,2,3,3,5,3,0,3,3,3,2,1,1,0,1,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,"Ones that promote art and culture (e.g. by funding artists, exhibition, concerts, art festivals, restoring works of art)","Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,3,1,3,3,3,5,4,5,5,2,5,4,5,6,5,6,5,7,7,6,5,7,6,6,5,5,5,4,5,4,7,5,5,7,7,7,6,6,6,5,6,3,4,5,6,5,4,5,4,7,7,2,6,7,2,73,A woman,,English,USA,USA,No,Retired librarian,College or university degree. In which field?,4,,History,,,,,,,,,6,1,1,0,0,1,I have received my code.
2021-02-01 16:16:37,2021-02-01 16:38:33,YES,YES,,,,,,,,,10,20,50,10,0,10,0,0,YES,"Their taste aligns closely to mine, or is similar but “better” than mine. By “better,” I mean like disliking something I know (sort of objectively) is not that good (like laughing at a joke that’s so unfunny that it comes back around into being funny again).","Their taste is antithetical to mine (liking something I actively dislike), they like something for the “wrong” reasons, or they like things that are harmful in some way (separate from how enjoyable the thing is). Like enjoying J.K. Rowling’s violently transmisogynist writings.",,"My fiancé’s likes and dislikes are very close to mine, like similar sense of style and music.","My mother loves needlessly expensive things, like $8,000 Teslas or snobby wines (regardless of whether those things are actually enjoyable, but more so because they are expensive).",3,1,3,3,2,3,2,3,3,1,3,3,2,1,1,3,3,2,1,,,,,,,,,,,,,,,,,,,,1,0,4,4,0,4,3,2,2,0,4,5,3,3,2,4,4,0,0,0,YES,"Be open to different experiences, and accept things you find you enjoy.",,0,-2,0,-2,0,1,-1,1,2,0,0,4,6,2,6,4,6,4,0,4,4,5,3,0,3,6,1,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",Ones that defend the rights of vulnerable and oppressed people (e.g. by providing legal assistance or pushing new legislations),,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",Ones that seek to foster education (e.g. by helping children to get some education or by developing new educational programs),,2,2,4,2,1,4,4,3,4,4,1,5,3,3,5,4,3,3,5,1,1,2,2,3,3,4,6,4,4,7,2,2,5,7,7,7,6,6,7,7,5,3,5,5,2,5,3,6,4,7,5,4,5,6,3,5,21,Other :,Masculine non-binary ,English,The United States,The United States,No,Unemployed ,Some college or university...       In which field?,3,Gen ed,,,,,,,,,,1,0,0,0,0,1,I have received my code.
2021-02-01 16:30:06,2021-02-01 16:38:45,YES,YES,,,,,,,,,80,5,0,0,5,5,0,5,YES,When the elements chosen are in harmony between each others,When there is a sensorial clash,,"I think Lisa Congdon has good taste, she is an artist and their paintings have a pleasant palette",I don’t know ,,,,,,,,,,,,,,,,,,,,3,2,3,2,3,3,3,3,3,0,3,2,3,3,0,1,1,3,-1,4,1,4,4,6,6,6,3,6,0,6,5,6,6,5,3,0,5,1,0,YES,With exposure to good content,,3,-2,1,-2,0,-2,0,-2,2,1,1,3,2,2,6,4,2,5,0,4,4,5,4,3,3,1,2,0,Yes,,,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,,3,3,2,4,4,4,3,3,3,3,1,5,4,4,4,5,5,4,5,5,4,4,4,4,5,4,4,3,4,4,3,5,4,4,5,5,4,5,4,4,2,4,2,2,4,5,4,4,5,4,5,5,5,5,4,5,44,A woman,,Italian,USA,Italy ,No,Graphic designer ,College or university degree. In which field?,4,,Design,,,,,,,,,4,1,1,1,1,1,I have received my code.
2021-02-01 16:09:51,2021-02-01 16:39:13,YES,YES,75,0,0,0,25,0,0,0,,,,,,,,,YES,"I mean their level of taste is refined, intoxicating and enjoyable. It's often classic or ahead of the curve. It's most often thoughtful.","It means I find their taste to be tacky, cheap or incongruent. When I see an example of bad taste, I often see carelessness and lack of attention to detail.",,"My friend Tari has impeccable taste. His taste in music and art is undeniably on point, so much so, he makes his living designs spaces and putting on events.","My friend Maria has terrible taste and it is obvious in her personal style. She haphazardly cuts her own hair, wears ill-suited colors of makeup and clothes that do not match or fit well.",,,,,,,,,,,,,,,,,,,,3,-2,3,2,3,3,3,3,3,2,3,3,3,3,-2,3,2,3,-2,3,0,6,2,6,6,6,5,4,2,6,6,6,6,0,5,2,6,0,0,NO,,I think you get your beliefs about art and fashion at an early age and the fundamentals stick with you. You *could* change but it would take repatterning from within or outside education to modify. In my experience most people do not have that desire.,1,-1,1,-1,1,-2,0,-3,2,3,0,5,1,5,5,5,4,3,3,3,6,4,4,0,6,3,4,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,"Ones that seek to protect or restore nature (e.g. fighting pollution, saving endangered species, preserving natural landscapes)",,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),4,4,1,4,4,5,4,4,4,5,1,5,5,4,6,5,5,6,5,5,5,6,5,4,4,4,5,4,5,5,4,4,5,5,7,6,5,6,6,5,5,4,4,4,7,7,7,7,7,5,7,7,2,6,6,1,46,A woman,,english,united states,united states,No,music booking agent,Some college or university...       In which field?,3,arts,,,,,,,,,,1,1,1,1,3,1,I have received my code.
2021-02-01 16:27:57,2021-02-01 16:40:13,YES,YES,,,,,,,,,80,5,0,5,5,5,0,0,YES,"This is subjective. When we say that someone has good taste, it could mean that they have a deep understanding of all the aspects of a certain topic and that their personal bias is one that shows a true appreciation for said subject. It could also mean that they like things that others do, so as to follow a trend.","Bad taste is noted when others do not approve of someone's choices or biases on a particular topic. It could mean that they are behind on following trends, or it could mean that they fail to see the depth or true value in the aforementioned topic and have shallow judgement.",,"This person has good taste because they have spent a lot of time consuming media from this particular topic and is able to identify strengths, weaknesses and areas of improvement for participants in the subject. They do not pass quick judgement and their opinions are held in esteem.",This person has bad taste because they refuse to accept others' opinions on the subject. They remain ignorant to what may be a better option and feel as though they have the one true answer to what the best choice is.,,,,,,,,,,,,,,,,,,,,2,1,3,2,3,1,0,3,3,0,3,3,3,1,1,2,-1,3,0,5,3,4,3,3,4,3,5,5,3,4,6,2,3,4,5,5,3,3,0,YES,People can improve their tastes by spending a lot of time in the subject matter. They can listen to expert opinions. They can absorb information from all angles before forming their own opinions and choices.,,2,-2,1,1,-2,0,0,1,2,2,0,5,0,5,0,0,1,2,0,2,5,0,0,4,2,5,0,0,Yes,,,,,,,Ones that seek to protect animals (e.g. by developing and funding shelters or fighting against animal exploitation),3,4,1,3,2,3,3,3,3,3,1,5,4,4,3,4,2,3,3,4,6,3,4,5,4,3,5,3,4,5,3,5,4,6,4,2,4,4,2,5,3,6,7,5,6,3,3,3,4,4,6,6,2,6,5,2,22,A man,,"English, Korean",United States,United States,Yes,,High school,2,,,,,High school,2,,,,,4,1,1,0,1,1,I have received my code.
2021-02-01 16:25:09,2021-02-01 16:40:15,YES,YES,100,0,0,0,0,0,0,0,,,,,,,,,NO,,,"I'm autistic and intrinsically asymmetric. I make choices based on my determination and don't occupy myself with pleasing others. I can however, do things with elegance.",,,1,0,2,-1,1,2,0,1,2,0,1,0,2,1,-2,0,-1,1,-1,,,,,,,,,,,,,,,,,,,,0,2,0,0,3,0,1,0,0,4,3,0,1,3,0,2,0,3,0,0,YES,"individuals can learn how to find a neurotypical symmetry by mimicking, or signalling, what they have experienced ",,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,1,1,2,0,1,1,0,0,0,2,0,No,,,,,,,,2,2,3,1,1,1,1,1,1,2,2,5,2,3,3,5,4,4,4,2,2,2,3,2,2,2,4,2,3,3,2,3,2,1,3,1,2,3,3,4,3,4,4,4,6,4,6,7,7,6,2,4,4,3,3,7,60,A man,,english,usa,usa,Yes,,College or university degree. In which field?,4,,physics,,,"Graduate degree, Masters. In which field?",5,,,mother,,2,0,0,0,1,1,I have received my code.
2021-02-01 16:25:14,2021-02-01 16:41:30,YES,YES,,,,,,,,,90,10,0,0,0,0,0,0,YES,"To me it usually means that they can think for themselves.  They don't just say they like a book because it's on the bestseller list.  They've read enough, listened to enough, or seen enough to form a good opinion and make up their own minds about what they like.  However, their taste isn't too ""out there.""","Maybe they like gaudy decor or crass music, or explicit paintings. Or maybe they just like whatever is currently popular and it changes with that.",,"I think my friend Krystal has good taste, because she decorates her house simply yet with pretty pieces that she's been handed down or she's gotten from small independent places.  She doesn't just go to Hobby Lobby and get the decor that the rest of us have.",A person I know hangs up pictures of half naked women.  It's tasteless.,,,,,,,,,,,,,,,,,,,,2,-1,3,0,1,1,3,3,3,-2,3,3,3,3,-3,3,2,1,0,5,0,3,0,1,1,2,1,5,0,2,5,2,2,0,4,1,3,0,0,YES,"Explore things outside the mainstream, and also explore things that are classic (because they're classic for a reason).  Learn about different styles and form your own opinion.",,1,-3,1,-1,1,1,-1,1,2,5,0,2,0,5,0,1,0,5,1,4,4,3,3,1,4,1,4,0,Yes,"Ones that seek to help people in need (e.g. by giving food, shelter, or providing medical care)",,,,,,,2,2,2,1,2,4,2,4,4,5,1,5,5,1,3,4,4,6,5,6,5,3,6,4,5,5,4,2,2,5,3,6,6,6,6,5,6,6,5,3,4,4,4,2,5,5,5,3,6,2,7,7,1,7,6,2,36,A woman,,English,USA,USA,No,Homemaker,College or university degree. In which field?,4,,History,,,,,,,,,7,1,0,1,0,0,I have received my code.
2021-02-01 16:19:36,2021-02-01 16:43:53,YES,YES,,,,,,,,,80,0,0,0,20,0,0,0,YES,"If someone has a good taste, then they like things that many people view are ""good"". It's a very subjective thing to have a ""good taste"", I think it depends on how you grew up. In certain areas, it'd be luxury things or elegant things that are defined as good taste. In other parts, it could just be like something that isn't as ""Trendy"" as what most people like. I'd also say that people with ""good taste"", tend to think on their own and don't follow what others like.","I'd say someone with a ""bad taste"" doesn't really like things on their own, they tend to be a follower for what's popular so they don't end up with much of a taste at all. I'd also say it's when they like a lot of things that other people tend to dislike, so they'd have a ""bad taste"" compared. Again though, really depends on cultures and areas they grew up, what may be bad tastes where they are, could be good tastes elsewhere.",,"Myself, and as conceited as it sounds, I truly believe I have good taste compared to most people. I say myself because I really have a an amazingly broad spectrum of things I like compared to most people. Even if there's something I dislike, I can find a way to appreciate it, I break down everything into deeper parts and go over it, so I really know what my taste is and why it's that way. I can relate to everyone, while being so different from everyone, and I think ""good taste"" features a wide variety of unrelated things you'd like.","One of my friends, he doesn't have any of his own tastes at all, just follows everyone else. I say it's bad because he doesn't have his own views on anything he likes, he just likes them because they're popular and follows the big trends with his friends or online. Not really much of a taste, so I view it as bad.",3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,2,1,6,0,6,2,4,0,3,0,4,6,0,0,1,6,6,2,0,0,YES,"They can explore things they never have before, they can ask a wide variety of people to get more views from their tastes. If they can start appreciating things others like and seeing why they like it, they can imrpove their own taste in the same way, by appreciating things even if they dislike them.",,1,-3,0,-2,0,2,2,2,2,2,4,4,0,4,0,0,0,3,0,6,6,0,0,5,6,6,0,0,No,,,,,,,,2,2,4,1,1,1,1,3,3,3,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,4,1,2,2,1,1,2,2,3,2,7,5,7,7,7,1,1,4,7,4,2,1,1,7,1,1,7,20,A man,,English,United States of America,United States of America,No,Retail,High school,2,,,,,,,,,,,5,0,0,0,1,2,I have received my code.
